address,categories,category_ids,city,description,distance,foursquare_id,hours,id,instagram_url,is_nightlife,last_fsq_refresh,lat,lng,location,name,place_id,popularity,price_level,rating,social_media,state,summary,tips,types,website
"3930 W Sunset Blvd, Los Angeles, CA 90029, USA",Cocktail Bar,13009,Los Angeles,,181,5028193be4b0c8045373f1b7,"{'tuesday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'sunday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '5:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJlQFcw73HwoARplQy4rm_p8k,https://www.instagram.com/cafestella/,False,2025-05-11 23:53:39.406217+00:00,34.0921408,-118.2804081,"{'lat': 34.0921408, 'lng': -118.2804081}",Bar Stella,ChIJlQFcw73HwoARplQy4rm_p8k,,,3.9,{},CA,A Cocktail Bar in downtown LA.,"Amazing bar. Seasonal cocktails are outstanding, but you can't go wrong with the classics either. Plus the atmosphere is romantic, not too loud -- this is where you bring a date you want to impress., Fantastic French restaurant. The escargots were perfect and so was the steak frites. The ambiance is spot on too., Love the interior. Cute outside small patio section. They have a cucumber jalapeño drink that was really spicy and really good.","bar, point_of_interest, establishment",https://cafestella.com/barstella
"1727 N Hudson Ave, Los Angeles, CA 90028, USA","Cocktail Bar, Lounge, Speakeasy","13016, 13009, 13021",Los Angeles,,0,509a18d8e4b08bf010b68112,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': 'Closed', 'thursday': '8:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJlU0Ogzy_woARU50hhruvVYs,https://instagram.com/novacancyla,False,2025-05-12 00:45:07.051112+00:00,34.1022632,-118.3325205,"{'lat': 34.1022638, 'lng': -118.3324639}",No Vacancy,ChIJlU0Ogzy_woARU50hhruvVYs,,2,4.2,{},CA,"Swanky, shadowy bar mixes sophisticated cocktails amid decor recalling the bygone days of Hollywood.","The biggest good surprise I experienced. Unique entrance, nice mood, good cocktails (strong) and definitely good crowd. Come to have a chat, forget your phone. Good live music and DJ too. Always nice!, Like a fancy backyard soiree with a dark, mysterious vibe. Loved the surprise entrance, and the beautiful outdoor space, complete with a greenhouse-like bar and fireplaces. Can't wait to return!, This place is crazy town USA. The sliding bed entrance alone is worth the visit and the atmosphere is great! A few dopey white boys here and there talking about money cap but ignore them and have fun!","bar, point_of_interest, establishment",http://www.novacancyla.com/
"1325 Santa Monica Blvd, Santa Monica, CA 90404, USA","Cocktail Bar, Lounge, Restaurant","13016, 13009, 13065",Los Angeles,,0,ecc1fc4cbfa9406b7dd32a18,"{'tuesday': '9:00\u202fPM\u2009–\u20091:00\u202fAM', 'monday': 'Closed', 'sunday': '7:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': 'Closed', 'thursday': '9:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJlWoctjS7woARE2BY-SoHors,http://instagram.com/theroomsantamonica,False,2025-05-12 00:41:27.653820+00:00,34.024002,-118.486164,"{'lat': 34.024002, 'lng': -118.486164}",The Room Santa Monica,ChIJlWoctjS7woARE2BY-SoHors,,2,4,{},CA,Mixologists whip up craft cocktails at this luxe nightspot with leather couches & a moody vibe.,,"bar, point_of_interest, establishment",http://www.circa93.com/the-room-santa-monica/
"1126 Queens Hwy, Long Beach, CA 90802, USA","Cocktail Bar, Lounge","13016, 13009",Los Angeles,,1900,4af76279f964a520ee0822e3,"{'tuesday': '4:00\u2009–\u200910:30\u202fPM', 'monday': '4:00\u2009–\u200910:30\u202fPM', 'sunday': '11:00\u202fAM\u2009–\u200910:30\u202fPM', 'friday': '11:00\u202fAM\u2009–\u200910:30\u202fPM', 'saturday': '11:00\u202fAM\u2009–\u200910:30\u202fPM', 'wednesday': '4:00\u2009–\u200910:30\u202fPM', 'thursday': '4:00\u2009–\u200910:30\u202fPM'}",ChIJlWtAnNgw3YARCO5uDZXYNRU,https://www.instagram.com/thequeenmary/,False,2025-05-11 23:57:13.830247+00:00,33.7531971,-118.1906406,"{'lat': 33.7531971, 'lng': -118.1906406}",Observation Bar,ChIJlWtAnNgw3YARCO5uDZXYNRU,,2,4.5,{},CA,"Housed on the historic Queen Mary, this classy cocktail lounge with live music has a 1930s-era vibe.","This place was amazing beautiful looking. The bar is made out of actual wood that makes it look like a barrow., Touring Queen Mary is thirsty work, so it was time to hit the bar for a refresher. Having a blast!, Lovely decorated bar with an amazing view of downtown Long Beach. There is an outside patio.","bar, point_of_interest, establishment",https://www.queenmary.com/observation-bar/
"700 Queensway Dr, Long Beach, CA 90802, USA","Hookah Bar, Latin American Restaurant","13297, 13012",Los Angeles,,1518,4e98d5cfbe7b1a0d648ef814,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '5:00\u202fPM\u2009–\u20091:30\u202fAM', 'saturday': '5:00\u202fPM\u2009–\u20091:30\u202fAM', 'wednesday': 'Closed', 'thursday': '5:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJlwjpvy4x3YARz0FwSwHOx80,http://instagram.com/socalhookahs,False,2025-05-11 23:57:11.987020+00:00,33.757081,-118.1986444,"{'lat': 33.757081, 'lng': -118.1986444}",Maya Hookah Lounge,ChIJlwjpvy4x3YARz0FwSwHOx80,,,4,{},CA,A Hookah Bar and Latin American Restaurant in downtown LA.,"Great ambiance, only hookah lounge with water front view, there is no loud music and you gonna be able to talk to the person next to.. you.., Hookah, drinks and amazing ocean view, Open Thursday through Sunday 7pm-1am for more information and reservation call 714-306-0455","bar, point_of_interest, establishment",http://www.socalhookahs.com/
"4070 W 3rd St, Los Angeles, CA 90020, USA","Karaoke Box, Restaurant","13065, 10021",Los Angeles,,0,d49a457fac1647f43d331aa8,"{'tuesday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '6:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '6:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJm0XrgJ64woAR4VOrMjqQCU0,,False,2025-05-12 00:56:22.792524+00:00,34.0688231,-118.3025027,"{'lat': 34.0688251, 'lng': -118.3025905}",SoopSok Karaoke,ChIJm0XrgJ64woAR4VOrMjqQCU0,,2,3.7,{},CA,"Karaoke in 4 languages plus plasma screens, surround sound, drinks & eats in a choice of 20 rooms.",,"night_club, bar, point_of_interest, establishment",http://www.soopsokkaraoke.net/
"10250 Santa Monica Blvd, Los Angeles, CA 90067, USA","Beer Bar, Sushi Restaurant","13276, 13006",Los Angeles,,2750,5e11191022d7dd0008a3a5c7,,ChIJm7HyIgC7woARDQA0n5gV55I,,False,2025-05-12 00:00:58.724990+00:00,34.05809660000001,-118.4183374,"{'lat': 34.05809660000001, 'lng': -118.4183374}",Blitzen's Bar,ChIJm7HyIgC7woARDQA0n5gV55I,,,2.5,{},CA,A Beer Bar and Sushi Restaurant in downtown LA.,"Signature Handroll is out of this world. Also had the lobster, yellowtail, bay scallop, and salmon. Not disappointed by any of it! Definitely recommend if you’re looking for quick, high quality, sushi, Hand roll serving has changed since the pandemic. Before it was similar to Kazu Nori, now they prepare the hand rolls in the kitchen and the nori doesn’t have the same crunch., The blue crab hand roll is the best roll they offer, but you might be better off going elsewhere for a sushi fix.","bar, point_of_interest, establishment",https://www.westfield.com/en/united-states/centurycity/restaurants/blitzen-s-bar/81488
"8500 Beverly Blvd, Los Angeles, CA 90048, USA",Gym and Studio,18021,Los Angeles,,2218,5f5d2e81a367427a34102d4d,"{'tuesday': '12:30\u2009–\u20099:00\u202fPM', 'monday': '12:30\u2009–\u20099:00\u202fPM', 'sunday': '12:30\u2009–\u20099:00\u202fPM', 'friday': '12:30\u2009–\u20099:00\u202fPM', 'saturday': '12:30\u2009–\u20099:00\u202fPM', 'wednesday': '12:30\u2009–\u20099:00\u202fPM', 'thursday': '12:30\u2009–\u20099:00\u202fPM'}",ChIJm80NzUy5woARqoBe02KEtjs,,False,2025-05-11 23:45:36.944305+00:00,34.0753309,-118.3774933,"{'lat': 34.0753309, 'lng': -118.3774933}",Roches Bar,ChIJm80NzUy5woARqoBe02KEtjs,,,,{},CA,A Gym and Studio in downtown LA.,,"bar, restaurant, food, point_of_interest, establishment",http://www.rochesbar.ie/contact/
"9750 Airport Blvd, Los Angeles, CA 90045, USA","Hotel Bar, American Restaurant","13068, 13013",Los Angeles,,2592,4af4e0c5f964a5202ef721e3,"{'tuesday': '4:00\u2009–\u200911:00\u202fPM', 'monday': '4:00\u2009–\u200911:00\u202fPM', 'sunday': '4:00\u2009–\u20097:00\u202fPM', 'friday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '4:00\u2009–\u200911:00\u202fPM', 'thursday': '4:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJm9n48Na2woARXxitLRv7Hio,,False,2025-05-11 23:56:16.680434+00:00,33.9478744,-118.3851393,"{'lat': 33.9478744, 'lng': -118.3851393}",Brewster's Bar & Grill,ChIJm9n48Na2woARXxitLRv7Hio,,,3.9,{},CA,Spacious hotel bar/grill boasting 16 flat-screen TVs & 100+ domestic & imported beers.,"Huge beer selection, free biscuits, sports showing on flat screens,  nice staff and good food! I had the Pastrami Club. Layers and layers of flavorful  pastrami! Worth the visit if staying overnight., To label this is a 'breakfast spot' is underselling all the awesomeness that is this bar.With 100+ beers both on tap/in bottle,this is a beer lovers heaven.I wish I never had to leave., My husband and I came here for a 2 day layover on our way to our honeymoon destination and they brought us complimentary champagne and a photo frame with a card signed by the entire staff. Special :)","bar, restaurant, food, point_of_interest, establishment",https://www.marriott.com/hotels/hotel-information/restaurant/laxfp-four-points-los-angeles-international-airport/
"300 S Raymond Ave, Pasadena, CA 91105, USA",Animal Shelter,12002,Los Angeles,,136,4b6b3f55f964a520f3fb2be3,"{'tuesday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'sunday': '8:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '8:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '11:00\u202fAM\u2009–\u200912:00\u202fAM'}",ChIJmSpl3XrDwoARMgP4XwCDjpI,https://www.instagram.com/congregationbc/,False,2025-05-11 23:58:05.121541+00:00,34.1401049,-118.1485221,"{'lat': 34.1401049, 'lng': -118.1485221}",Congregation Brewery & Cocina - Pasadena,ChIJmSpl3XrDwoARMgP4XwCDjpI,,2,4.3,{},CA,Spacious outpost with a large beer selection serving American grill grub in a cathedral-like space.,"PHS will close at 3:30pm on Thanksgiving Eve and will be closed on Thanksgiving Day. Not to worry, we'll be open again on Friday!, You don't have to be a volunteer to help the animals.  There is a pet store on site and all the proceeds benefit the animals at the shelter. :), Our Pet Store is your one-stop holiday shop for your pet. We've got everything from cozy sweaters to holiday-themed toys and collars. Check it out!","bar, restaurant, food, point_of_interest, establishment",https://congregationbreweryandcocina.com/
"757 S S La Brea Ave, Los Angeles, CA 90036, USA","Lounge, Dive Bar","13016, 13010",Los Angeles,,1251,4341c600f964a52057281fe3,"{'tuesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': 'Closed', 'sunday': '1:00\u202fPM\u2009–\u20091:00\u202fAM', 'friday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '2:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '5:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJmerWLeC4woAR_oRzvxGr3TQ,,False,2025-05-11 23:45:30.524705+00:00,34.0607152,-118.3449341,"{'lat': 34.0607152, 'lng': -118.3449341}",The Little Bar,ChIJmerWLeC4woAR_oRzvxGr3TQ,,1,4.3,{},CA,Festive local tavern with many tap beers & craft cocktails in a funky space with a jukebox & darts.,"Little Bar is a neighborhood bar with character & cool regulars. Now that their license is upgraded from beer & Soju to full bar, the energy has gone way-up. Monday karaoke attracts real  talent., Local spot that’s not pretentious with reasonable prices. Super friendly staff with good booze options. No food but they let you order in from Uber eats or anything you like, pretty cool., The place was dark which i like and taste of my Chimay was very nice ;) Even i dropped the first one little bit, the bartender filled it out for free ;)","bar, night_club, point_of_interest, establishment",http://www.littlebarlounge.com/
"475 CA-1, El Segundo, CA 90245, USA","Cocktail Bar, Hotel Bar, Restaurant","13009, 13013, 13065",Los Angeles,,1128,571aaffb498e8b42afbaf83c,"{'tuesday': '5:00\u2009–\u200910:00\u202fPM', 'monday': '5:00\u2009–\u200910:00\u202fPM', 'sunday': '5:00\u2009–\u200910:00\u202fPM', 'friday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u2009–\u200910:00\u202fPM'}",ChIJmfh7iEuxwoARbtXM2aMDMrg,,False,2025-05-11 23:55:38.515056+00:00,33.9219444,-118.3966667,"{'lat': 33.9219444, 'lng': -118.3966667}",W XYZ bar,ChIJmfh7iEuxwoARbtXM2aMDMrg,,2,4.4,{},CA,"Bright, chill bar inside the Aloft Hotel for pints, pinots & cocktails plus an ample snack menu.","Ask for Nicole, AJ or Heather! They are awesome!","bar, point_of_interest, establishment",https://www.marriott.com/hotels/travel/laxla-aloft-el-segundo-los-angeles-airport/
"224 W 4th St, Long Beach, CA 90802, USA","Burger Joint, Coffee Shop, American Restaurant","13035, 13068, 13031",Los Angeles,,176,4b7cb815f964a520d5a22fe3,"{'tuesday': '7:00\u202fAM\u2009–\u20094:00\u202fPM', 'monday': 'Closed', 'sunday': '7:00\u202fAM\u2009–\u20094:00\u202fPM', 'friday': '7:00\u202fAM\u2009–\u20094:00\u202fPM', 'saturday': '7:00\u202fAM\u2009–\u20094:00\u202fPM', 'wednesday': '7:00\u202fAM\u2009–\u20094:00\u202fPM', 'thursday': '7:00\u202fAM\u2009–\u20094:00\u202fPM'}",ChIJn-gk9zcx3YARempjTL9_4Fs,,False,2025-05-11 23:57:31.750082+00:00,33.7715353,-118.1945263,"{'lat': 33.7715353, 'lng': -118.1945263}",Birdcage Coffee House,ChIJn-gk9zcx3YARempjTL9_4Fs,,1,4.6,{},CA,"Vintage-chic coffee shop featuring espresso & snacks, plus Wi-Fi & a leafy patio.","Tuna or Turkey Croissant-which and Mexican Mocha! They have almond and soy milk! Mmm, The owner is super friendly and makes us the best coffee drinks!, Spot on cappuccino! Just be sure to bring some cash.","cafe, bar, store, restaurant, food, point_of_interest, establishment",
"9132 S Sepulveda Blvd, Los Angeles, CA 90045, USA","Lounge, Sports Bar, New American Restaurant","13016, 13314, 13022",Los Angeles,,2701,4a7a5d05f964a5203de91fe3,"{'tuesday': '11:00\u202fAM\u2009–\u20091:30\u202fAM', 'monday': '11:00\u202fAM\u2009–\u20091:00\u202fAM', 'sunday': '9:00\u202fAM\u2009–\u20091:00\u202fAM', 'friday': '11:00\u202fAM\u2009–\u20091:30\u202fAM', 'saturday': '9:00\u202fAM\u2009–\u20091:30\u202fAM', 'wednesday': '11:00\u202fAM\u2009–\u20091:00\u202fAM', 'thursday': '11:00\u202fAM\u2009–\u20091:00\u202fAM'}",ChIJn9dwd9OwwoARJSS_JjeTStM,https://www.instagram.com/melodylax/,False,2025-05-11 23:55:04.695542+00:00,33.9537441,-118.3959086,"{'lat': 33.9537441, 'lng': -118.3959086}",Melody Bar & Grill,ChIJn9dwd9OwwoARJSS_JjeTStM,,2,4.3,{},CA,"Veteran eatery & watering hole offering pub grub, live music, pool & games in a comfy, woody space.","Cool place🍺 Has very good food for a bar👍. Lots of games & pool🎱. Very cool owner! Plenty of parking in the back🚘 & you can watch the planes come in low, above head- landing @ LAX✈ ""Hi Lillian!💘"", Anything with King's Hawaiian Rolls are great. Which makes these sliders great on top of the fact the the meat is well seasoned., The jalapeno calamari is awesome. Perfectly fried pieces of calamari with fried jalapeños to kick the heat up a notch.","bar, restaurant, food, point_of_interest, establishment",http://www.melodylax.com/
"8771 W Pico Blvd, Los Angeles, CA 90035, USA","Sports Bar, Gastropub, New American Restaurant","13057, 13314, 13022",Los Angeles,,2503,584de7af5a5869668fd19293,"{'tuesday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '4:00\u2009–\u200911:00\u202fPM', 'sunday': '12:30\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '3:00\u202fPM\u2009–\u20091:00\u202fAM', 'saturday': '9:00\u202fAM\u2009–\u20091:00\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJnYQZE125woARdmqMJ-a0sno,http://www.instagram.com/foundersalehouse,False,2025-05-11 23:45:44.497936+00:00,34.054926,-118.383229,"{'lat': 34.054926, 'lng': -118.383229}",Founders Ale House,ChIJnYQZE125woARdmqMJ-a0sno,,2,4.4,{},CA,"Rotating craft beers & American comfort fare, including vegan bites, in a laid-back sports pub.","Best draft beer selection in the area!, Good draft selection.  Way to many TVs, great neighborhood sports bar in Pico Robertson!","bar, restaurant, food, point_of_interest, establishment",http://www.foundersalehouse.com/
"1348 14th St, Santa Monica, CA 90404, USA",Cocktail Bar,13009,Los Angeles,,502,53b19e04498e1978c88959bd,"{'tuesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '5:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJnz0QzDS7woARptBu0k-QJfM,https://www.instagram.com/thechestnutclub/,False,2025-05-11 23:41:41.245239+00:00,34.0241965,-118.4861021,"{'lat': 34.0241965, 'lng': -118.4861021}",The Chestnut Club,ChIJnz0QzDS7woARptBu0k-QJfM,,2,4.4,{},CA,Rustic wood & dramatic beamed ceilings set the mood at this hip cocktail lounge for craft drinks.,"Great spot! Easy parking at meters on Santa Monica Blvd; recommend the Westside (very delicious and refreshing!), the Bourbon Fix (Old Fashioned-y but less sweet, more tart) and the Paloma Cafe., The Chestnut Club’s bare brick walls and antique fixtures lend a dignified air, perfect for enjoying a stunning collection of old and rare spirits and a sharp list of spartan cocktails., Everything you love about a speakeasy with the added plus of a club vibe (sans douchebag). The perfect mix. Bartenders know their shit, so trust them despite their required uniform 😳","night_club, bar, food, point_of_interest, establishment",http://www.thechestnutclubsm.com/
"498 Santa Teresa Street, Stanford",Convenience Store,17029,Menlo Park,,139,4bc5ff6b6c26b713e51cecf3,,ChIJnzTaUdS6j4ARhYB_lihaT80,,False,2025-07-13 01:14:26.027099+00:00,,,"{'lat': 37.424509, 'lng': -122.1710836}",Tresidder Oak Lounge,ChIJnzTaUdS6j4ARhYB_lihaT80,,,,{},CA,,,"night_club, bar, point_of_interest, establishment",https://tresidder.stanford.edu/about-student-affairs-meeeting-services/fridaysaturday-oak-lounge-student-group-party-space
"2601 W Temple St, Los Angeles, CA 90026, USA",Restaurant,13065,Los Angeles,,2260,d4f4a51e840c4e59db83be70,"{'tuesday': 'Closed', 'monday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '9:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '9:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJoTps3BLHwoARKkmzb0r_G9A,https://www.instagram.com/panamericannightclub/,False,2025-05-11 23:53:37.528796+00:00,34.0726975,-118.2749724,"{'lat': 34.0726975, 'lng': -118.2749724}",Panamerican Night Club (Oficial),ChIJoTps3BLHwoARKkmzb0r_G9A,,1,3.9,{},CA,"Hopping nightspot offering Latin American music, dancing & cocktails since 1972.",,"night_club, bar, restaurant, food, point_of_interest, establishment",http://www.panamericannightclub.com/
"1635 Abbot Kinney Blvd, Venice, CA 90291, USA",Japanese Restaurant,13263,Los Angeles,,0,64c30c4a76335a291971ce6c,"{'tuesday': '4:00\u2009–\u200911:00\u202fPM', 'monday': '4:00\u2009–\u200911:00\u202fPM', 'sunday': '12:00\u2009–\u200911:00\u202fPM', 'friday': '12:00\u202fPM\u2009–\u20091:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u20091:00\u202fAM', 'wednesday': '4:00\u2009–\u200911:00\u202fPM', 'thursday': '4:00\u2009–\u200911:00\u202fPM'}",ChIJoaTYi9q7woARvXPyTXViLR4,https://www.instagram.com/owavenice,False,,33.9896171,-118.4630604,"{'lat': 33.9896041, 'lng': -118.4630726}",Ōwa,ChIJoaTYi9q7woARvXPyTXViLR4,,2,4.4,{},CA,A Japanese Restaurant in downtown LA.,"Amazing vibes, food and cocktails here! And the wasabi is real","restaurant, food, point_of_interest, establishment",https://owavenice.com/
"5248 Van Nuys Blvd, Sherman Oaks, CA 91401, USA",Burger Joint,13031,Los Angeles,,2297,599dc05c947c057f0fc241c7,"{'tuesday': '4:00\u202fPM\u2009–\u20091:00\u202fAM', 'monday': '4:00\u202fPM\u2009–\u20091:00\u202fAM', 'sunday': '12:00\u202fPM\u2009–\u20091:00\u202fAM', 'friday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u20091:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJp-CV_QOXwoARVtRxsShuZ0g,https://www.instagram.com/happyrabbitbarandlounge,False,2025-05-12 00:00:18.256693+00:00,34.1662375,-118.4484025,"{'lat': 34.1662375, 'lng': -118.4484025}",Happy Rabbit Bar and Lounge,ChIJp-CV_QOXwoARVtRxsShuZ0g,,,4.7,{},CA,A Burger Joint in downtown LA.,"The service here is the best. The staff is very friendly and helpful. When it comes to the food, check out the quinoa burger., Burgers Are so yummy, but the outside is Crispy!, I had a little classic burger. The meet was moist but a little crispy which was amazing","night_club, bar, point_of_interest, establishment",http://happyrabbitbarandlounge.com/
"3865 Cardiff Ave suite B, Culver City, CA 90232, USA","Hotel, Lounge","13016, 19014",Los Angeles,,173,45825e03f964a520733f1fe3,"{'tuesday': '5:00\u2009–\u200911:00\u202fPM', 'monday': '5:00\u2009–\u200911:00\u202fPM', 'sunday': '5:00\u2009–\u200911:00\u202fPM', 'friday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '5:00\u2009–\u200911:00\u202fPM', 'thursday': '5:00\u2009–\u200911:00\u202fPM'}",ChIJp1ESchC7woAR_nmm6VkGigU,https://www.instagram.com/cafeugo/,False,2025-05-11 23:44:44.836529+00:00,34.0235838,-118.3951473,"{'lat': 34.0235838, 'lng': -118.3951473}",The Lounge at Ugo,ChIJp1ESchC7woAR_nmm6VkGigU,,,4.3,{},CA,A Hotel and Lounge in downtown LA.,"The $7 happy hour cocktails include a kir royale, an old-fashioned and a mojito, as well as cocktails whose name reflect the hotel's Wizard of Oz connections, such as the Yellow Brick Lemonade., Best Hotel Bar We're Not Going to But Should Be - 2012! Pleasant patios, afternoon tea and happy hour... Live music every night! You'll wonder: Why we don't come here more often? -Zachary Pincus-Roth, $9 for Happy Hour signature cocktails such as the Amore (rum, Cointreau, blackberries and lime) and the Fortuna (pear vodka, St. Germain and peach), which are usually $16.","bar, point_of_interest, establishment",http://www.cafeugo.com/
"318 Santa Monica Blvd, Santa Monica, CA 90401, USA","Pub, Karaoke Bar","13018, 13015",Los Angeles,,1451,3fd66200f964a520eaf01ee3,"{'tuesday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '10:00\u202fAM\u2009–\u20092:00\u202fAM', 'friday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '10:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '12:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJp84Gzc-kwoARLMCvBBHLD6g,https://www.instagram.com/thebritsm/,False,2025-05-11 23:41:45.689423+00:00,34.0159493,-118.4954235,"{'lat': 34.0159493, 'lng': -118.4954235}",Britannia Pub,ChIJp84Gzc-kwoARLMCvBBHLD6g,,2,4.3,{},CA,"Snug, unpretentious hangout offering British pub grub & beers with sports on TV & karaoke.","Amazing experience. Specially on wednesdays when there's a certain pub crawl going on. Talk to Chris, the guy who runs the karaoke and have all the fun you can get. You'll be in good hands., Rich is a super cool dude... Fish & chips are pretty bomb... Fish tacos are great too... One of my favorite happy hours west of the 405, Delicious cheddar burger... The waiter was a little lost with customers orders, so they walked around a few times asking people if the dish they were carrying was theirs. Nonetheless, delicious!","bar, restaurant, food, point_of_interest, establishment",http://britanniapub.com/
"175 E Holly St, Pasadena, CA 91101, USA","BBQ Joint, American Restaurant, Mediterranean Restaurant","13026, 13068, 13302",Los Angeles,,917,4a517538f964a5200eb11fe3,"{'tuesday': '5:00\u2009–\u200910:00\u202fPM', 'monday': 'Closed', 'sunday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '6:00\u202fPM\u2009–\u20091:30\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u20091:30\u202fAM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJpQ5-Gm7DwoARHWEPdgoKdNI,https://www.instagram.com/edengardenpasadena/,False,2025-05-11 23:58:10.559829+00:00,34.1477778,-118.1466667,"{'lat': 34.1477778, 'lng': -118.1466667}",Eden Garden Bar & Grill,ChIJpQ5-Gm7DwoARHWEPdgoKdNI,,2,4.4,{},CA,Chic eatery & bar in a spacious Gothic-like space offering Mediterranean & Californian cuisine.,"Sit at patio to enjoy the flavor hookah, try the watermelon & peach flavor... So fresh!! Hmm... Yes!! Very refreshing !!, The hookah is great and he chicken shawarma is delicious. Don't forget to get their hummus!, Filet mignon kebab was very tasty.","night_club, bar, restaurant, food, point_of_interest, establishment",http://edengardenbarandgrill.com/
